WH Name,Variacion absoluta,inventario
NTW - MINNEAPOLIS-ST. PAU,5145.31,8247337.83
NTW - MYRTLE BEACH-FLOREN,-6271.09,4396418.54
NTW - COLUMBIA SC,-2338.89,2671489.31
NTW - LUBBOCK TX,-101929.92,6524543.22
NTW - SAN FRANCISCO-OAK-S,45529.20,2123700.22
"NTW - Albany, GA",15302.96,4448346.85
NTW - WORCESTER MA,14235.91,6157398.30
"NTW - Halethorpe, MD",-4169.59,4266068.34
"NTW - Dothan, AL",8802.36,8045296.19
NTW - Florence SC,-47584.61,3213891.65
"NTW - Gainesville, GA",-6311.50,5785538.03
"NTW - Greer, SC",3578.88,3318927.62
"NTW - Grovetown, GA",8916.81,5913699.35
"NTW - Jacksonville, FL",-33587.50,7883895.61
"NTW - Macon, GA",6385.59,5296941.17
"NTW - Orlando, FL",-75686.10,7618940.94
"NTW - Savannah, GA",11708.62,7422017.70
"NTW - Richmond, VA",23329.19,5787849.33
"NTW - WPB, FL",23185.22,5120495.59
NTW - Roanoke VA,22231.54,6218421.92
"NTW - Tampa, FL",2655.29,1980480.49
NTW - Birmingham AL,31324.52,5766894.25
NTW - Greensboro NC,3713.45,4926259.65
"NTW - Norfolk, VA",-39432.71,6019884.96
"NTW - FT MYERS, FL",-79690.51,7651007.32
"NTW - Longview, TX",-62.47,2820964.52
"NTW - Marietta, GA",-6694.77,4085367.60
"NTW - Charleston, SC",47447.61,5642213.17
"NTW - Auburn, ME",-14158.54,7208368.61
"NTW - Manassas, VA",-3893.23,7322626.25
NTW - Ocoee TN,247.60,5693986.82
"NTW - Knoxville, TN",37286.11,6060138.65
"NTW - Rochester, NY",-13514.40,7303939.26
"NTW - Colonie, NY",7893.73,8223263.90
"NTW - Nashville, TN",-4783.94,8419414.05
"NTW - Montgomery, AL",-11217.67,7588495.91
"NTW - Wichita, KS",8713.33,13894493.94
NTW - Santa Fe Springs CA,-120834.54,2267972.55
NTW - Glendale IL,38512.64,19994638.98
"NTW - Lansdale, PA",79797.34,6284818.73
"NTW - Lockbourne, OH",-22489.86,15684755.04
NTW - Benicia CA,15725.21,9163510.95
NTW - Columbia MO,171.55,1893218.96
"NTW - Redlands, CA",84494.92,8172342.31
"NTW - Fresno, CA",1784.92,5656301.13
"NTW - Tolleson, AZ",-200761.23,5025919.01
NTW - Sacramento CA,-166015.21,8474929.45
"NTW - York, PA",-678.75,3417685.64
NTW - Stow OH,37453.27,13873061.96
NTW - Bedford Park IL,-39254.87,3165865.78
NTW - Dunmore PA,-9614.23,4859333.38
"NTW - New Albany, IN",-14518.64,7240629.50
"NTW - Kansas City, MO",-8973.86,6360154.14
NTW - DENVER CO,-57548.33,1920822.62
NTW - ANCHORAGE,47223.24,4806937.60
NTW - COLORADO SPRINGS CO,14634.69,6160202.43
NTW - MESQUITE TX,-84478.50,19184285.25
NTW - PROVIDENCE NEW BEDF,-7110.40,7869010.27
NTW - DENVER CO,-98835.08,4803525.52
NTW - JACKSON MS,-23384.97,2390702.25
NTW - PITTSBURGH,-11444.33,4725377.76
NTW - SALT LAKE CITY UT,32416.44,3996572.49
NTW - SAN ANTONIO,90952.39,12970054.24
NTW - TUCSON AZ,-4768.02,6925315.90
NTW - BROWNESVILLE,-4066.42,4832132.28
NTW - DES MOINES AMES,-5319.52,6611725.90
NTW - LEXINGTON,-1216.73,5347809.08
NTW - DALLAS FT WORTH TX,-32084.09,3396790.22
NTW - DETROIT,-20821.54,3385942.55
NTW - PLAINVILLE IN,4126.83,6502054.49
NTW - LOUISVILLE KY,-7772.27,6913081.80
NTW - NORMAL IL,427.42,7352714.60
NTW - EL PASO LAS CRUCES,-5496.21,8651924.13
,1104.60,4058655.69
NTW - BURIEN WA,4820.70,7340361.32
NTW - ATLANTA,-203719.12,5625523.33
NTW - ATLANTA,-11631.98,5606924.10
NTW - HOUSTON TX,-120566.27,4899058.06
NTW - LITTLE ROCK PINE BL,-2973.17,7457270.48
NTW - DURHAM NC,14220.08,3766187.70
NTW - SHARONVILLE OH,-38413.87,2156702.25
NTW - MOBILE-PENSACOLA (F,-3993.45,7385329.63
NTW - HARTFORD & NEW HAVE,1260.95,5650308.62
NTW - MIAMI-FT. LAUDERDAL,13907.16,3715178.33
NTW - SAN DIEGO,804.57,3790374.11
NTW - KAPOLEI HI,-31548.27,6336414.84
NTW - OKLAHOMA CITY OK,-7801.97,9002597.78
NTW - PORTLAND OR,2495.59,7943504.73
NTW - SPOKANE WA,-9992.62,4605921.78
NTW - MEMPHIS TN,-5767.82,3214207.89
NTW - PFLUGERVILLE TX,-197.47,4031374.00
NTW - CHARLOTTE,-90373.98,3900987.58
NTW - HOUSTON,-154277.76,3451630.87
NTW - TULSA OK,-21543.98,3638312.47
NTW - BOSTON (MANCHESTER),-3362.87,4238319.90
NTW - OMAHA NE,-9001.73,6169000.16
NTW - GRAND RAPIDS KALMZO,80291.28,3932617.18
NTW - KNOXVILLE TN,-2004.48,2187419.72
NTW - TOLEDO OH,-7237.43,2691208.34
NTW - CHARLESTON-HUNTINGT,-2397.33,5341067.49
NTW - BURLINGTON PLATTSBU,1301.62,4728902.35
NTW - CHICAGO IL,27363.99,3124293.00
NTW - ALBUQUERQUE SANTA F,24935.96,5301811.62
NTW - TALLAHASSEE THOMASV,3843.38,7538158.55
NTW - ST. LOUIS MO,-3871.45,2078246.21
NTW - NEW YORK NJ,2663.99,5461119.98
NTW - NEW YORK NY,3680.45,4572640.30
NTW - BATON ROUGE LA,7049.94,5275393.54
NTW - SPRINGFIELD MO,-23019.07,3397608.11
NTW - SHREVEPORT LA,-4214.56,10293621.31
NTW - LOS ANGELES CA,21495.98,8296870.14
NTW - MILWAUKEE WI,-14812.08,4467543.74
NTW - HARRISBURG-LNCSTR-L,-27859.95,2712785.00
NTW - LAS VEGAS NV,-2394.22,6325641.57
NTW - KANSAS CITY MO,-4398.47,0.00
NTW - MINNEAPOLIS-ST. PAU,4816.82,0.00
NTW - MYRTLE BEACH-FLOREN,-6856.36,0.00
NTW - COLUMBIA SC,-2692.97,0.00
NTW - LUBBOCK TX,-101399.89,0.00
"NTW - Albany, GA",14820.40,3527084.45
NTW - WORCESTER MA,14415.30,5357539.82
"NTW - Halethorpe, MD",-4745.94,9305953.66
"NTW - Dothan, AL",8729.97,4271588.32
NTW - Florence SC,-48583.20,4720135.76
"NTW - Gainesville, GA",1108.69,4227307.86
"NTW - Greer, SC",4062.09,6117532.95
"NTW - Grovetown, GA",8924.85,4075933.29
"NTW - Jacksonville, FL",-34507.23,7992950.22
"NTW - Macon, GA",24087.02,3092805.99
"NTW - Orlando, FL",-70596.11,5676740.99
"NTW - Savannah, GA",11260.73,3165920.01
"NTW - Richmond, VA",23836.85,5938754.40
"NTW - WPB, FL",21523.60,7916920.93
NTW - Roanoke VA,22067.60,4907105.61
"NTW - Tampa, FL",2440.45,6987625.02
NTW - Birmingham AL,26778.98,7289291.74
NTW - Greensboro NC,2294.96,5732989.53
"NTW - Norfolk, VA",-39664.24,5222736.73
"NTW - FT MYERS, FL",-84526.78,6217414.47
"NTW - Longview, TX",-6222.35,1739909.31
"NTW - Marietta, GA",-1766.55,5736805.69
"NTW - Charleston, SC",50286.10,4782955.60
"NTW - Auburn, ME",-14056.99,5909286.27
"NTW - Manassas, VA",-1344.57,7584212.53
NTW - Ocoee TN,-9376.42,2825048.36
"NTW - Knoxville, TN",37307.50,3800830.40
"NTW - Rochester, NY",-14463.11,5553013.17
"NTW - Colonie, NY",605.12,7094660.21
"NTW - Nashville, TN",-5484.87,7068680.47
"NTW - Montgomery, AL",-4226.40,5615766.21
"NTW - Wichita, KS",9249.96,5860185.02
NTW - Santa Fe Springs CA,-131026.59,7308905.62
NTW - Glendale IL,40897.73,7988240.33
"NTW - Lansdale, PA",79789.59,8269650.72
"NTW - Lockbourne, OH",-25174.71,7531172.87
NTW - Benicia CA,9482.75,13776290.48
NTW - Columbia MO,1159.03,2202060.74
"NTW - Redlands, CA",-112867.09,19639234.30
"NTW - Fresno, CA",1996.90,5997472.11
"NTW - Tolleson, AZ",-195518.20,15150408.86
NTW - Sacramento CA,-159353.89,9073036.84
"NTW - York, PA",-678.75,1876373.15
NTW - Stow OH,36253.00,8044606.48
NTW - Bedford Park IL,-38762.12,5688568.72
NTW - Dunmore PA,-9614.23,4891781.28
"NTW - New Albany, IN",-15118.02,8227322.02
"NTW - Kansas City, MO",-9315.95,3430792.34
NTW - DENVER CO,-56469.96,13842567.95
NTW - ANCHORAGE,34025.46,3065376.29
NTW - COLORADO SPRINGS CO,15092.14,4986351.74
NTW - MESQUITE TX,-83974.96,6970454.70
NTW - PROVIDENCE NEW BEDF,-6462.44,6224553.63
NTW - DENVER CO,-98368.00,8783428.93
NTW - JACKSON MS,-23595.46,4488471.37
NTW - PITTSBURGH,-11444.33,5979881.47
NTW - SALT LAKE CITY UT,28591.56,19150060.31
NTW - SAN ANTONIO,59147.87,7590853.16
NTW - TUCSON AZ,-5346.61,4694080.42
NTW - BROWNESVILLE,-4017.22,2358745.60
NTW - DES MOINES AMES,-5672.37,4706721.41
NTW - LEXINGTON,-1094.15,3732136.31
NTW - DALLAS FT WORTH TX,2444.55,13195082.15
NTW - DETROIT,-20233.66,6760914.21
NTW - PLAINVILLE IN,4344.86,4879930.46
NTW - LOUISVILLE KY,-9055.09,6445992.41
NTW - NORMAL IL,132.13,5320798.72
NTW - EL PASO LAS CRUCES,-5496.21,3468345.91
,2209.82,4281119.94
NTW - BURIEN WA,5013.61,6680552.78
NTW - ATLANTA,-203633.68,6851579.33
NTW - ATLANTA,-12753.29,7365817.01
NTW - HOUSTON TX,-130877.47,8609424.85
NTW - LITTLE ROCK PINE BL,-3444.06,3932689.58
NTW - DURHAM NC,14214.53,7334793.37
NTW - SHARONVILLE OH,-38464.90,5604374.32
NTW - MOBILE-PENSACOLA (F,-6073.28,5283628.42
NTW - HARTFORD & NEW HAVE,1375.95,4878231.21
NTW - MIAMI-FT. LAUDERDAL,-3054.25,7445385.84
NTW - SAN DIEGO,783.51,3667847.33
NTW - KAPOLEI HI,-32123.53,2357192.98
NTW - OKLAHOMA CITY OK,-6817.54,7150139.07
NTW - PORTLAND OR,2325.39,5525685.07
NTW - SPOKANE WA,-10385.56,3441541.56
NTW - MEMPHIS TN,-6658.22,3604603.72
NTW - PFLUGERVILLE TX,-1584.72,6498131.88
NTW - CHARLOTTE,-93181.27,8726045.37
NTW - HOUSTON,-157597.97,7876545.35
NTW - TULSA OK,-24481.11,4449374.28
NTW - BOSTON (MANCHESTER),-3539.21,3132703.64
NTW - OMAHA NE,-9001.73,3889105.80
NTW - GRAND RAPIDS KALMZO,80284.14,3855320.24
NTW - KNOXVILLE TN,-2380.66,3217773.35
NTW - TOLEDO OH,-7237.43,3673869.08
NTW - CHARLESTON-HUNTINGT,-2397.33,4049589.43
NTW - BURLINGTON PLATTSBU,1345.62,6039613.54
NTW - CHICAGO IL,27011.88,3956412.39
NTW - ALBUQUERQUE SANTA F,24789.65,2004176.27
NTW - TALLAHASSEE THOMASV,3392.92,2498453.27
NTW - ST. LOUIS MO,-2713.30,4908521.83
NTW - NEW YORK NJ,2818.95,4812148.97
NTW - NEW YORK NY,3224.39,3093944.10
NTW - BATON ROUGE LA,7727.79,4983872.69
NTW - SPRINGFIELD MO,-23138.40,7416469.52
NTW - SHREVEPORT LA,-4652.65,1857974.51
NTW - LOS ANGELES CA,21515.83,5263550.90
NTW - MILWAUKEE WI,-14854.02,4422789.40
NTW - HARRISBURG-LNCSTR-L,-27861.16,5056182.16
NTW - LAS VEGAS NV,-1650.05,3203404.75
NTW - KANSAS CITY MO,-8784.23,10011271.93
NTW - MINNEAPOLIS-ST. PAU,4347.01,8144372.48
NTW - MYRTLE BEACH-FLOREN,-6894.82,4344701.40
NTW - COLUMBIA SC,-2692.97,2632991.53
NTW - LUBBOCK TX,-97302.41,6081381.78
"NTW - Albany, GA",15805.53,3552199.21
NTW - WORCESTER MA,14966.52,5261572.33
"NTW - Halethorpe, MD",-6542.18,9289461.07
"NTW - Dothan, AL",7415.50,4262696.50
NTW - Florence SC,-49661.48,4539471.81
"NTW - Gainesville, GA",773.40,4096266.64
"NTW - Greer, SC",2724.01,6062486.62
"NTW - Grovetown, GA",8920.71,3918473.79
"NTW - Jacksonville, FL",-34735.88,7725988.37
"NTW - Macon, GA",24087.02,2879269.02
"NTW - Orlando, FL",-63654.37,5697360.81
"NTW - Savannah, GA",11260.73,3097677.11
"NTW - Richmond, VA",23301.95,6019947.04
"NTW - WPB, FL",22436.75,7994950.08
NTW - Roanoke VA,21165.09,5002711.74
"NTW - Tampa, FL",852.65,6870790.71
NTW - Birmingham AL,23499.33,6860626.93
NTW - Greensboro NC,-1088.53,5726719.07
"NTW - Norfolk, VA",-41307.30,5207323.61
"NTW - FT MYERS, FL",-93417.59,6221215.37
"NTW - Longview, TX",-6101.99,1770819.12
"NTW - Marietta, GA",254.31,5816422.55
"NTW - Charleston, SC",49979.32,4668022.83
"NTW - Auburn, ME",-13285.62,5707073.86
"NTW - Manassas, VA",-4793.39,7929448.56
NTW - Ocoee TN,-7490.14,2765912.97
"NTW - Knoxville, TN",38490.83,3885760.47
"NTW - Rochester, NY",-36647.20,5326937.06
"NTW - Colonie, NY",433.03,7026015.85
"NTW - Nashville, TN",-5654.09,6977969.86
"NTW - Montgomery, AL",-3290.68,5248434.99
"NTW - Wichita, KS",9489.03,5750041.14
NTW - Santa Fe Springs CA,-139857.05,7022737.88
NTW - Glendale IL,40799.77,7955436.39
"NTW - Lansdale, PA",81476.75,8012581.54
"NTW - Lockbourne, OH",-22154.92,7403965.52
NTW - Benicia CA,20308.85,13767428.07
NTW - Columbia MO,2232.49,2138832.45
"NTW - Redlands, CA",-132082.32,19339406.60
"NTW - Fresno, CA",1172.65,6025484.86
"NTW - Tolleson, AZ",-195908.60,14989818.79
NTW - Sacramento CA,-155675.76,9177116.57
"NTW - York, PA",-421.27,1807876.24
NTW - Stow OH,28689.72,7742188.30
NTW - Bedford Park IL,-38700.42,5584182.13
NTW - Dunmore PA,-9614.23,4833837.31
"NTW - New Albany, IN",-18534.82,8172403.25
"NTW - Kansas City, MO",-9489.00,3459275.76
NTW - DENVER CO,-62000.21,14013696.65
NTW - ANCHORAGE,34022.26,3288716.77
NTW - COLORADO SPRINGS CO,14907.67,4908312.84
NTW - MESQUITE TX,-85215.77,6858345.71
NTW - PROVIDENCE NEW BEDF,-5156.06,6026470.57
NTW - DENVER CO,-98454.55,8549120.63
NTW - JACKSON MS,-22399.72,4335030.72
NTW - PITTSBURGH,-11541.22,5767198.77
NTW - SALT LAKE CITY UT,22495.59,19245807.07
NTW - SAN ANTONIO,57473.86,7666535.15
NTW - TUCSON AZ,-5342.92,4563993.14
NTW - BROWNESVILLE,-3975.54,2333466.08
NTW - DES MOINES AMES,-4996.05,4667913.78
NTW - LEXINGTON,-354.33,3587832.46
NTW - DALLAS FT WORTH TX,-3244.92,13034414.20
NTW - DETROIT,-17678.91,6649462.61
NTW - PLAINVILLE IN,3646.17,4812626.66
NTW - LOUISVILLE KY,-14698.16,6355805.69
NTW - NORMAL IL,545.13,5155300.44
NTW - EL PASO LAS CRUCES,-5496.21,3364207.54
NTW - SAN FRANCISCO OAK S,2209.82,4600393.91
NTW - BURIEN WA,7557.15,6726461.19
NTW - ATLANTA,-210034.20,6668720.76
NTW - ATLANTA,-12978.93,7596456.05
NTW - HOUSTON TX,-131924.79,8419282.88
NTW - LITTLE ROCK PINE BL,-3217.49,3923992.07
NTW - DURHAM NC,14427.15,7335724.41
NTW - SHARONVILLE OH,-38733.63,5569471.48
NTW - MOBILE-PENSACOLA (F,-6073.28,5298644.32
NTW - HARTFORD & NEW HAVE,1393.40,4827906.61
NTW - MIAMI-FT. LAUDERDAL,-2853.82,7351623.19
NTW - SAN DIEGO,805.67,3898016.73
NTW - KAPOLEI HI,-32823.03,2668406.06
NTW - OKLAHOMA CITY OK,-10117.09,7239597.26
NTW - PORTLAND OR,2325.39,5543104.35
NTW - SPOKANE WA,-10385.56,3315092.12
NTW - MEMPHIS TN,-6856.49,3412855.01
NTW - PFLUGERVILLE TX,-2705.51,6508335.64
NTW - CHARLOTTE,-99614.87,8524068.63
NTW - HOUSTON,-174114.34,7700977.49
NTW - TULSA OK,-24234.19,4391385.69
NTW - BOSTON (MANCHESTER),-3539.21,3149028.17
NTW - OMAHA NE,-9399.77,3719011.70
NTW - GRAND RAPIDS KALMZO,79280.83,3356885.03
NTW - KNOXVILLE TN,-2433.56,3066262.76
NTW - TOLEDO OH,-7624.73,3528895.32
NTW - CHARLESTON-HUNTINGT,-2476.41,4077742.53
NTW - BURLINGTON PLATTSBU,1365.98,5901950.44
NTW - CHICAGO IL,27253.67,3774828.42
NTW - ALBUQUERQUE SANTA F,24723.91,2043431.45
NTW - TALLAHASSEE THOMASV,3600.97,2363676.12
NTW - ST. LOUIS MO,-2024.40,1300631.28
NTW - NEW YORK NJ,730.39,4869082.47
NTW - NEW YORK NY,2002.83,2956683.41
NTW - BATON ROUGE LA,7628.98,4804908.16
NTW - SPRINGFIELD MO,-23027.76,7239348.64
NTW - SHREVEPORT LA,-4652.65,1855437.01
NTW - LOS ANGELES CA,21515.83,5407565.03
NTW - MILWAUKEE WI,-15984.74,4398337.78
NTW - HARRISBURG-LNCSTR-L,-26104.87,5069654.40
NTW - LAS VEGAS NV,-2362.72,3243844.43
NTW - KANSAS CITY MO,-3613.10,10022540.42
NTW - MINNEAPOLIS-ST. PAU,4596.20,8102869.88
NTW - MYRTLE BEACH-FLOREN,-6671.59,4165685.51
NTW - COLUMBIA SC,-2692.97,2592448.43
NTW - LUBBOCK TX,-96782.43,5871058.61
"NTW - Albany, GA",37666.66,3473482.19
NTW - WORCESTER MA,10821.33,5225131.24
"NTW - Halethorpe, MD",-10753.35,9003224.85
"NTW - Dothan, AL",6242.88,4186756.81
NTW - Florence SC,-10075.83,4403872.40
"NTW - Gainesville, GA",-3838.67,4252150.31
"NTW - Greer, SC",-1071.67,6100239.12
"NTW - Grovetown, GA",9134.14,3991148.82
"NTW - Jacksonville, FL",-36371.75,7629720.08
"NTW - Macon, GA",23871.38,2922479.56
"NTW - Orlando, FL",76889.34,5540844.78
"NTW - Savannah, GA",11363.75,2989817.11
"NTW - Richmond, VA",22956.21,6040159.54
"NTW - WPB, FL",24382.92,7760897.45
NTW - Roanoke VA,16002.40,4988222.63
"NTW - Tampa, FL",-1697.01,7067440.80
NTW - Birmingham AL,30228.97,7042643.51
NTW - Greensboro NC,-2751.60,5682065.27
"NTW - Norfolk, VA",-44825.81,5162999.97
"NTW - FT MYERS, FL",-113685.14,6213322.26
"NTW - Longview, TX",-6567.76,1978274.53
"NTW - Marietta, GA",-1618.06,5791194.74
"NTW - Charleston, SC",51000.01,4662797.27
"NTW - Auburn, ME",-13252.82,5631791.25
"NTW - Manassas, VA",-3241.29,7895909.00
NTW - Ocoee TN,-7461.37,2699950.69
"NTW - Knoxville, TN",36742.25,3952814.67
"NTW - Rochester, NY",-46078.81,5146000.45
"NTW - Colonie, NY",-2615.11,6735906.81
"NTW - Nashville, TN",-5838.86,7259850.61
"NTW - Montgomery, AL",-4183.62,5247001.14
"NTW - Wichita, KS",9265.38,5828916.33
NTW - Santa Fe Springs CA,-147265.98,7505112.52
NTW - Glendale IL,41372.54,8176035.79
"NTW - Lansdale, PA",78022.84,8216467.54
"NTW - Lockbourne, OH",-24938.10,7512942.68
NTW - Benicia CA,19714.35,14435894.24
NTW - Columbia MO,1647.11,2069075.09
"NTW - Redlands, CA",-128584.16,19571322.06
"NTW - Fresno, CA",1193.55,6172853.82
"NTW - Tolleson, AZ",-179171.40,15054474.15
NTW - Sacramento CA,36746.74,9100384.04
"NTW - York, PA",-1089.79,1669930.64
NTW - Stow OH,24428.05,7719561.08
NTW - Bedford Park IL,-39197.91,5601736.21
NTW - Dunmore PA,-10313.07,4780224.79
"NTW - New Albany, IN",-11430.22,8531519.29
"NTW - Kansas City, MO",-9065.89,3476549.39
NTW - DENVER CO,-62034.80,14022840.09
NTW - ANCHORAGE,34224.39,3319475.40
NTW - COLORADO SPRINGS CO,14907.67,5055833.72
NTW - MESQUITE TX,-89295.39,7152926.43
NTW - PROVIDENCE NEW BEDF,153.67,5903777.85
NTW - DENVER CO,-98624.92,8681358.85
NTW - JACKSON MS,-22388.96,4349714.77
NTW - PITTSBURGH,-16206.00,5910103.09
NTW - SALT LAKE CITY UT,25612.87,19332309.35
NTW - SAN ANTONIO,56868.67,7770062.98
NTW - TUCSON AZ,-5342.92,4611444.07
NTW - BROWNESVILLE,-3975.54,2479842.08
NTW - DES MOINES AMES,-5424.93,4673616.60
NTW - LEXINGTON,673.66,3580745.56
NTW - DALLAS FT WORTH TX,-7079.84,12526579.77
NTW - DETROIT,-14762.97,6510247.96
NTW - PLAINVILLE IN,3695.36,4735441.25
NTW - LOUISVILLE KY,-14764.87,6561576.53
NTW - NORMAL IL,254.34,5108118.72
NTW - EL PASO LAS CRUCES,-5846.18,3341592.72
NTW - SAN FRANCISCO OAK S,2287.33,4894619.46
NTW - BURIEN WA,4198.14,6813545.89
NTW - ATLANTA,-173618.26,6692449.47
NTW - ATLANTA,-15707.78,7807870.92
NTW - HOUSTON TX,-132428.09,8718718.35
NTW - LITTLE ROCK PINE BL,-5809.98,4015341.77
NTW - DURHAM NC,8333.64,7291133.18
NTW - SHARONVILLE OH,-37949.38,5456467.36
NTW - MOBILE-PENSACOLA (F,-6037.71,5323156.51
NTW - HARTFORD & NEW HAVE,1283.83,4792096.52
NTW - MIAMI-FT. LAUDERDAL,-5055.56,7540322.46
NTW - SAN DIEGO,342.78,4107282.65
NTW - KAPOLEI HI,-33930.78,2954771.20
NTW - OKLAHOMA CITY OK,-13020.74,7013853.54
NTW - PORTLAND OR,2923.55,5491688.22
NTW - SPOKANE WA,-10575.30,3238698.76
NTW - MEMPHIS TN,-7046.60,3479777.58
NTW - PFLUGERVILLE TX,-4252.13,6643864.18
NTW - CHARLOTTE,-128707.76,8634171.60
NTW - HOUSTON,-186067.67,7792324.57
NTW - TULSA OK,-24206.06,4342226.63
NTW - BOSTON (MANCHESTER),-3650.11,3039325.54
NTW - OMAHA NE,-9399.77,3701671.53
NTW - GRAND RAPIDS KALMZO,77297.18,2922359.63
NTW - KNOXVILLE TN,-2357.14,3223523.95
NTW - TOLEDO OH,-8443.55,3676376.56
NTW - CHARLESTON-HUNTINGT,-4795.61,3893450.66
NTW - BURLINGTON PLATTSBU,-776.74,5548319.73
NTW - CHICAGO IL,19172.99,3814777.44
NTW - ALBUQUERQUE SANTA F,24723.91,2042866.08
NTW - TALLAHASSEE THOMASV,3536.08,2318338.16
NTW - NEW YORK NJ,-253.17,5001731.37
NTW - NEW YORK NY,1889.96,2999263.86
NTW - BATON ROUGE LA,12161.38,4880213.33
NTW - SPRINGFIELD MO,-24210.27,7133483.40
NTW - SHREVEPORT LA,-8449.97,1964484.03
NTW - LOS ANGELES CA,21515.83,5429459.56
NTW - MILWAUKEE WI,-18596.78,4454012.02
NTW - HARRISBURG-LNCSTR-L,-23261.45,5025399.21
NTW - LAS VEGAS NV,-3538.26,3377927.51
NTW - KANSAS CITY MO,-2831.65,10041222.91
NTW - MINNEAPOLIS-ST. PAU,5250.06,7971346.27
NTW - MYRTLE BEACH-FLOREN,-5427.82,4251861.06
NTW - COLUMBIA SC,-2867.39,2505317.19
NTW - LUBBOCK TX,-101786.60,6045933.22
